Id,SalePrice
1629,183727.93402564889402
1630,366090.54106080846395
1631,219134.44406855470152
1632,241966.18347503614496
1633,167011.81633311929181
1634,186925.27924779633759
1635,178506.32085938277305
1636,155077.00099355724524
1637,188586.93716270988807
1638,184797.65738546499051
1639,187790.93992561259074
1640,250135.66127503974712
1641,188479.4337713640416
1642,250409.01621932335547
1643,219719.0469017479918
1644,238725.60373756109038
1645,197161.54621700904681
1646,156024.24801040336024
1647,155797.20690824399935
1648,129423.93380138574867
1649,138710.14500864793081
1650,108450.18859239903395
1651,126223.99086327626719
1652,96607.411339155107271
1653,102615.37582749595458
1654,136725.86770930004423
1655,143342.76438329287339
1656,138066.80944605366676
1657,140724.78302723928937
1658,133987.09040262195049
1659,120080.8582324408344
1660,152277.86064656046801
1661,406142.09360013075639
1662,413004.19110841222573
1663,368095.43519120139536
1664,497819.29850620328216
1665,299264.06130600062897
1666,337927.94439302379033
1667,366670.58589732978726
1668,328207.39365773083409
1669,295028.6526358492556
1670,338227.77841615444049
1671,252962.14812310831621
1672,418290.63427575532114
1673,284245.88378968491452
1674,243286.23876348888734
1675,195790.89505544566782
1676,191139.6242800524924
1677,217003.73790716484655
1678,455237.73537816380849
1679,393992.42340622033225
1680,337159.74309373873984
1681,242711.84127602385706
1682,311460.38688815280329
1683,187981.85636019316735
1684,172457.10226907202741
1685,171675.03012905683136
1686,173038.50620854084264
1687,166249.31964990127017
1688,186805.2028534130659
1689,189889.67079981433926
1690,191472.83206101355609
1691,177056.13830420537852
1692,261115.76279177490505
1693,175346.92650759444223
1694,185026.12032141780946
1695,161307.13613322353922
1696,272431.43208216456696
1697,169772.23177306490834
1698,331219.71106936305296
1699,311639.97159102326259
1700,246804.1924818950356
1701,266797.50821523601189
1702,241442.84784864928224
1703,230420.80820461310213
1704,266599.08445096784271
1705,219584.5822943909443
1706,439455.91340227879118
1707,227333.27612255921122
1708,205239.28690534696216
1709,260100.69232559311786
1710,224095.110290157696
1711,268556.10660794819705
1712,265800.64609307935461
1713,281442.72323315567337
1714,233089.4290695405507
1715,212054.93245615885826
1716,179784.19445299345534
1717,167748.422915049945
1718,133042.41035995344282
1719,210776.99775210814551
1720,257096.70063970208867
1721,156414.90463229143643
1722,121747.0011669369851
1723,155962.26699635881232
1724,207687.34373771521496
1725,232383.96511815700796
1726,195601.98466947110137
1727,161461.44228457382997
1728,171211.1933272703609
1729,172944.89164896635339
1730,146079.34721353731584
1731,126751.37816063218634
1732,126622.83705395013385
1733,114438.73548749549082
1734,121736.77283132060256
1735,120944.77873041096609
1736,116186.24596446959185
1737,302762.99527692183619
1738,245109.90041389875114
1739,251196.76396220683819
1740,215767.31808522657957
1741,189748.55499154777499
1742,172753.52671484267921
1743,174622.34633645930444
1744,314637.68428995134309
1745,220720.96758876246167
1746,172329.31456572498428
1747,213690.81716767625767
1748,222120.76250115962466
1749,148729.78942678624298
1750,128204.41388733193162
1751,230437.5912462141423
1752,120064.40170748326636
1753,150386.87416203081375
1754,186282.88824176462367
1755,174689.54605027742218
1756,123425.13830732536735
1757,120042.46026472542144
1758,147854.4753726637864
1759,154654.24728142109234
1760,160690.1290116844757
1761,129267.72367006348213
1762,176842.69941299009952
1763,176273.17886737978552
1764,120250.26313419001235
1765,173408.122081627429
1766,174846.93906766184955
1767,208320.95558438205626
1768,141551.70412221574225
1769,168749.05737276666332
1770,144339.35329326172359
1771,125287.86494407062128
1772,142580.19153497839579
1773,117213.37816899018071
1774,131294.98819354613079
1775,145113.65059436555021
1776,121493.11005748351454
1777,107604.74357769140624
1778,138084.65149374838802
1779,116086.94202332984423
1780,162861.50988231302472
1781,135971.73828077383223
1782,85501.109605493053095
1783,143503.38350351012195
1784,105849.25645719851309
1785,120585.19964139876538
1786,146094.03065485641127
1787,161975.28622988431016
1788,51832.25390311551746
1789,99107.862856057254248
1790,73576.622765179970884
1791,164209.93185000761878
1792,164828.876834682771
1793,123448.61756012376281
1794,151473.63947769251536
1795,140225.9015807864489
1796,125098.33981578952807
1797,111207.31198273789778
1798,127932.11874281390919
1799,110163.83740176803258
1800,132509.25390724750469
1801,130422.77216260539717
1802,137647.88811895571416
1803,152235.64184494264191
1804,141913.90678904787637
1805,136076.60770797915757
1806,126357.46858476397756
1807,131670.2430144623504
1808,127208.83655949449167
1809,108600.19354634583578
1810,126575.95155001428793
1811,86722.729731325962348
1812,91244.594833747760276
1813,123843.01001164987974
1814,90449.585339830504381
1815,51773.491600714813103
1816,101439.11039917092421
1817,105230.89589268146665
1818,159513.54110114945797
1819,126801.78323434921913
1820,51746.874963300666423
1821,117359.01455729921872
1822,158259.81414502026746
1823,41851.383869107972714
1824,122575.81653098888637
1825,131181.45858416505507
1826,103161.73542615090264
1827,98016.403407467063516
1828,125200.62525653405464
1829,122716.02356399106793
1830,148789.04207442264305
1831,154624.53592804659274
1832,76450.331042474834248
1833,138920.26757696503773
1834,125520.60398310117307
1835,115653.2602064806415
1836,130710.09768686606549
1837,78369.568837753977277
1838,133254.69781917490764
1839,103563.25330490933266
1840,154103.1055888661358
1841,132337.92270025153994
1842,84530.581972425701679
1843,125458.65571045230899
1844,144490.22224486197229
1845,151223.97445931800758
1846,150506.31363000511192
1847,168347.96824073386961
1848,57094.290941520419437
1849,108207.32797629141714
1850,118051.64509541464213
1851,153410.89129230903927
1852,115062.97871455230052
1853,127455.04688685636211
1854,170564.45272510021459
1855,156273.53451429461711
1856,213986.88014975405531
1857,151213.47596536093624
1858,140761.14092430169694
1859,118119.23580473274342
1860,134912.14437250627088
1861,117477.12263459859241
1862,262018.96151681471383
1863,255614.73279338638531
1864,255646.60434608030482
1865,359829.80519828933757
1866,335018.20206411438994
1867,222592.2742042154423
1868,271648.77185360417934
1869,201821.58915333726327
1870,222804.0195417975774
1871,257445.26064418526948
1872,170829.72527711716248
1873,232060.1835481528542
1874,145774.62244434549939
1875,203986.93765448621707
1876,196130.12634749570861
1877,212763.86551271111239
1878,192010.21967947145458
1879,126611.26561274695268
1880,134954.8254604836402
1881,252004.24374456051737
1882,240900.83082688195282
1883,194643.46493671904318
1884,209290.87815062259324
1885,249222.23434876871761
1886,292592.51303676527459
1887,203161.23504810975282
1888,262991.49216927029192
1889,166353.95156275085174
1890,118776.04227353817259
1891,146058.4378719033848
1892,98777.234203212428838
1893,130690.52956729746074
1894,131095.72609161675791
1895,137106.33314489451004
1896,123618.14993542696175
1897,102699.31841360416729
1898,114158.28399260611332
1899,163758.88922193282633
1900,158729.98116859176662
1901,164193.59605335976812
1902,152369.28283626781194
1903,187270.29881857091095
1904,140340.53265208087396
1905,203140.2650902561727
1906,148690.99200640188064
1907,206756.5948014142341
1908,109600.48730281453754
1909,124267.36415216204477
1910,117574.55501392876613
1911,208145.26952128653647
1912,343484.53066198067972
1913,161053.69363595184404
1914,60077.329224994085962
1915,322174.81411666021449
1916,70432.07052348992147
1917,255059.06461764348205
1918,139885.33427500817925
1919,175667.9926224136143
1920,160661.13657383830287
1921,384921.8419652596931
1922,333650.05036989192013
1923,224957.25934729032451
1924,214638.24178032646887
1925,194831.75362146928092
1926,396132.42854860890657
1927,139069.52475251205033
1928,159403.45690566685516
1929,130594.24252054298995
1930,140455.43958648887929
1931,146657.49904979224084
1932,145687.41816339641809
1933,179716.68769393360708
1934,184162.67102738568792
1935,169484.22517882060492
1936,205371.5251624165976
1937,185556.39738007317646
1938,176085.65327306897962
1939,234358.63411500010989
1940,185990.78278620287892
1941,165223.1982253457536
1942,187861.37097125942819
1943,210521.5720714503841
1944,355778.5582860482391
1945,401387.14541453961283
1946,133565.54908518330194
1947,325855.05167662102031
1948,167219.38277363876114
1949,247461.9680301809567
1950,191645.37111872801324
1951,243954.58640122471843
1952,215523.18295722748735
1953,163726.0366602234426
1954,181197.95336918137036
1955,140548.89627819685847
1956,299926.73999355494743
1957,156100.1578504141653
1958,287029.93834602204151
1959,141756.63100652542198
1960,117465.82950017883559
1961,121753.16810515518591
1962,99553.22306065291923
1963,107466.76950694408151
1964,107523.3282059225894
1965,146328.63682699526544
1966,142363.72737220843555
1967,286854.94058698380832
1968,432661.43328328244388
1969,402127.81429116422078
1970,433107.13143936195411
1971,469759.88341220404254
1972,383678.54703856917331
1973,263138.39450192177901
1974,333043.09893799608108
1975,480048.19477105617989
1976,267068.6283938663546
1977,344825.57573502499145
1978,362526.79123795579653
1979,338780.49125802406343
1980,207250.90256546461023
1981,351648.13152139721205
1982,218891.68870412639808
1983,203061.82708171024569
1984,173050.41169878465007
1985,226147.93564952566521
1986,212648.99503490320058
1987,183445.19822140628821
1988,172669.1512183882005
1989,190769.53268670366379
1990,205386.81654674309539
1991,227660.05336402292596
1992,216659.8868310485559
1993,162027.31739268184174
1994,243702.13695187299163
1995,185266.26558831852162
1996,248443.48870031078695
1997,309026.26559585961513
1998,319325.47055783233372
1999,264073.87893536186311
2000,309999.67630898987409
2001,276938.98951261973707
2002,244035.56208702339791
2003,248541.86435053049354
2004,261494.83571112033678
2005,221888.88810852536699
2006,225202.47871435730485
2007,250461.02293700439623
2008,208771.9926505634794
2009,203435.44457852857886
2010,195535.21498297952348
2011,140088.6387845048157
2012,168953.7143618108239
2013,178926.60677531926194
2014,188750.46871281377389
2015,208115.86084201416816
2016,191906.03040014120052
2017,197655.70914489097777
2018,114284.02448852153611
2019,129168.27312728707329
2020,102040.31399049075844
2021,98612.437612874404294
2022,175795.08666068851016
2023,149834.15998096045223
2024,250962.09797714772867
2025,336207.44140506454278
2026,182792.96301324295928
2027,152496.8944760786253
2028,153619.60027169930981
2029,169361.283950944955
2030,273599.56174322479637
2031,232070.49649090113235
2032,258241.27607571380213
2033,260086.1176883103617
2034,168760.43294509500265
2035,224523.01056703808717
2036,194120.9836820725468
2037,208794.47900689736707
2038,325732.39950907730963
2039,245981.15542021187139
2040,237994.7138838423416
2041,265512.83843738381984
2042,204695.47355840573437
2043,182684.56065622679307
2044,168296.05878463634872
2045,214450.83220421386068
2046,148723.3698485478817
2047,154668.33947777212597
2048,136349.65887028482393
2049,137100.41271876890096
2050,185574.8689829222858
2051,101712.37902380464948
2052,114517.13369557200349
2053,147189.37542628613301
2054,92695.980840616495698
2055,159926.95861675590277
2056,145304.96420040278463
2057,115118.75216493895277
2058,213502.5377627905109
2059,124621.68061813586974
2060,169576.25883896893356
2061,179171.92900312735583
2062,131693.74903117830399
2063,119905.53426129708532
2064,144536.94478413183242
2065,119319.3147371182713
2066,161027.95494792237878
2067,111761.72392162533652
2068,141689.45259321146295
2069,83044.990289746157941
2070,123547.9227638214943
2071,83850.581853176263394
2072,145925.77024083584547
2073,137316.47793514205841
2074,182862.00252296010149
2075,146131.54922330193222
2076,116753.90428348352725
2077,157733.26294534749468
2078,127510.25058388490288
2079,134641.07445016893325
2080,127935.5467638457776
2081,131161.87259453407023
2082,118971.27418315019167
2083,148846.97545963295852
2084,112354.38940366113093
2085,123216.29604183344054
2086,108187.93363267541281
2087,124700.36968159937533
2088,94339.350330976274563
2089,74457.544656248530373
2090,124476.84169576008571
2091,118145.42420109479281
2092,123590.01137297810055
2093,112898.71284740266856
2094,99621.344012880159426
2095,137952.72476063159411
2096,80246.648194455279736
2097,92507.504375235061161
2098,152372.78758826176636
2099,49571.118476387156988
2100,80203.978205393010285
2101,114644.40983689797577
2102,127176.78862687137735
2103,101190.59504860721063
2104,137319.24829493416473
2105,112557.53345557287685
2106,59182.438247256366594
2107,196782.67679837180185
2108,115257.3282075549505
2109,111874.07391897356138
2110,126037.8435610637971
2111,134194.17724898460438
2112,131613.7570337090001
2113,123678.57609760310152
2114,135494.34085577487713
2115,159229.02106346545042
2116,113230.35515022158506
2117,150515.41136588936206
2118,120662.94613484523143
2119,124620.19845250756771
2120,112406.02989182811871
2121,101217.77401404172997
2122,113154.60967352098669
2123,79432.346773373006727
2124,147650.38962886016816
2125,128533.39207986052497
2126,142158.74421887044446
2127,157620.49860642876592
2128,134888.97551431698957
2129,92772.433832092559896
2130,138726.65616371345823
2131,150513.72371977381408
2132,116127.86263546561531
2133,126446.67011161349365
2134,116267.51293394308595
2135,93061.15807870781282
2136,91272.55753769686271
2137,106583.74547571694711
2138,131673.76093569997465
2139,147573.18066379253287
2140,138724.30349291703897
2141,156397.41900029260432
2142,127784.69878281147976
2143,153017.58746174056432
2144,125021.65562274688273
2145,137655.84439242913504
2146,171153.9974141510902
2147,130577.82419413578464
2148,134155.22266935012885
2149,155745.83517014494282
2150,219008.8911635762197
2151,111171.42042067091097
2152,159972.99839617335238
2153,153703.64748345885891
2154,106905.62374895358516
2155,143498.04162362770876
2156,261872.43689011258539
2157,217740.38962486258242
2158,233243.98097059136489
2159,205545.18568969314219
2160,171248.38289940153481
2161,234823.43302211162518
2162,408399.57449882419314
2163,334947.75616174039897
2164,246227.54471992884646
2165,199839.85614466218976
2166,154882.37600327469409
2167,218451.09811371337855
2168,201992.71283946212498
2169,201156.64236482791603
2170,223763.68094821413979
2171,157727.73907185619464
2172,128353.25989910455246
2173,166982.15462811265024
2174,229366.27037414771621
2175,288101.03275253222091
2176,322282.86994768650038
2177,242915.77991308091441
2178,207746.51911860151449
2179,140095.08228126494214
2180,202371.2283423737972
2181,198673.32877187780105
2182,228452.36949076672317
2183,196726.22834662123933
2184,113687.32153582567116
2185,122305.032200757385
2186,151664.8910226340231
2187,151330.49499553994974
2188,158047.45810355836875
2189,242454.26970947990776
2190,80980.65059803891927
2191,83114.743605137453414
2192,87321.088283031131141
2193,104238.01309344291803
2194,99354.028693124331767
2195,108913.58221294896794
2196,106170.99452707609453
2197,120251.2507178070955
2198,163004.45680710533634
2199,152065.12667984765721
2200,143700.41507723627728
2201,147854.24293679921539
2202,210762.41675889253384
2203,135739.63787907749065
2204,181574.04441061330726
2205,119949.90962650970323
2206,131441.21079672407359
2207,204395.80785093700979
2208,245807.18424961334676
2209,240125.89696985934279
2210,115404.6531533285015
2211,120374.03043340789736
2212,127809.12883685405541
2213,104923.80086167302215
2214,131980.34390738388174
2215,105351.87010006603668
2216,153900.47118785392377
2217,76051.902088015893241
2218,80024.174902695143828
2219,64807.814839606035093
2220,66727.439069783125888
2221,328159.45014140126295
2222,289549.60078080306994
2223,288217.06388680520467
2224,211060.77792762283934
2225,117079.35979767431854
2226,186089.78997400490334
2227,192945.48545712657506
2228,275607.52902394905686
2229,246008.44760277180467
2230,156077.711554149515
2231,216195.19888133142376
2232,175231.01070793083636
2233,181113.01812455843901
2234,231100.51213931583334
2235,224150.46696183062159
2236,250956.65746093081543
2237,313976.16642230801517
2238,202293.45000801762217
2239,110041.68273608156596
2240,164683.6259236932965
2241,168791.80908749319497
2242,133858.22891640730086
2243,128870.15164560428821
2244,108943.91570220756694
2245,96325.882887622370617
2246,148247.76728726126021
2247,114639.87246872158721
2248,126087.98371127528662
2249,122428.35266530273657
2250,136394.76730466613662
2251,111458.77020627325692
2252,182629.54164458261221
2253,150227.60998639007448
2254,176891.03133196604904
2255,182112.30893473440665
2256,179182.30654261339805
2257,209570.84718168491963
2258,161847.71144273871323
2259,174792.75988424319075
2260,151831.23300429884694
2261,189018.90052365709562
2262,219558.05127937340876
2263,371662.83215057809139
2264,457234.74826783040771
2265,187535.40989832603373
2266,315345.95020489394665
2267,369506.39677654788829
2268,431295.66143102257047
2269,147532.13445287407376
2270,183657.77274542974192
2271,218290.01735210142215
2272,193686.7851391628501
2273,168982.0305416623014
2274,175484.12424204661511
2275,159510.12679416965693
2276,201075.76113131904276
2277,189330.46096606380888
2278,145420.12105814449023
2279,125319.11470128559449
2280,125758.87490935370442
2281,165566.57176426460501
2282,189882.81032727600541
2283,108573.08797062371741
2284,117629.18387511896435
2285,147737.08347278716974
2286,125501.78537602153665
2287,382961.41856964706676
2288,274352.28747334127547
2289,391428.75431106600445
2290,486442.14477610064205
2291,325913.49518578173593
2292,438900.45696407894138
2293,509695.51092769956449
2294,417658.62926208076533
2295,486161.9102019299753
2296,285281.71744274464436
2297,351740.74317095207516
2298,336595.74251067941077
2299,356227.27261329255998
2300,326489.40051017992664
2301,301995.59869945608079
2302,260815.71307607420022
2303,237183.22359057530412
2304,251878.90784164596698
2305,191893.78469927777769
2306,186354.73992708715377
2307,191822.71246979464195
2308,228172.65560189457028
2309,281383.03447128285188
2310,215342.13237027410651
2311,197438.08289480023086
2312,180450.32512220309582
2313,169481.77613518835278
2314,177259.03910367161734
2315,169564.00089496019064
2316,191470.020238549856
2317,194828.37445699551608
2318,181449.87427999408101
2319,179498.06727132672677
2320,187072.81429998166277
2321,250988.38128724333365
2322,178330.39351448370144
2323,203959.84245855425252
2324,163332.88938040880021
2325,206382.61046306299977
2326,168959.72362346429145
2327,202499.18460687459446
2328,220741.19747092260513
2329,193747.48446417192463
2330,179818.07709426232032
2331,338916.10289196897065
2332,399083.38770882971585
2333,312756.67161262239097
2334,258770.61930579511682
2335,259187.31739051142358
2336,310979.28083491587313
2337,198117.59496127584134
2338,260348.64115259519895
2339,201467.03281467378838
2340,414553.73067237547366
2341,205337.87614835757995
2342,227056.91731131396955
2343,210089.0393842466583
2344,210299.41736204843619
2345,231486.9202863057435
2346,223938.52534781058785
2347,202467.76009595912183
2348,252836.01500833468162
2349,191911.57698890479514
2350,323595.49165369611001
2351,264297.30442381522153
2352,251003.19089180172887
2353,246735.26101053095772
2354,130749.52672051114496
2355,143700.26984105430893
2356,150124.28409150853986
2357,192990.16659897344653
2358,198257.45750776983914
2359,127757.16360607658862
2360,112919.43562225427013
2361,147327.57092829613248
2362,262151.0502522761235
2363,135310.78421326860553
2364,148581.03237330529373
2365,221423.09861891259789
2366,192168.22720163190388
2367,225262.91107875166927
2368,214496.55567127402173
2369,229185.83670642506331
2370,165175.4939586672408
2371,166284.84193505352596
2372,194313.92310459946748
2373,273810.58750983478967
2374,318179.83714121615048
2375,275107.88665628794115
2376,286563.38663278112654
2377,375877.50190828100313
2378,148072.15494468956604
2379,207232.62878886470571
2380,152898.35236646863632
2381,163459.0779465335072
2382,200808.95529654659913
2383,203198.78335679208976
2384,239781.95139977842337
2385,159243.87854346886161
2386,136818.51257464892115
2387,132826.5853945921408
2388,103141.62044543253432
2389,119278.22967187693575
2390,148841.23581067495979
2391,141510.71390410599997
2392,118371.61780970873951
2393,170548.5938560764771
2394,143876.45591894729296
2395,203110.80238156858832
2396,150829.10940912994556
2397,215117.03592681436567
2398,134195.69263594108634
2399,62340.98764111683704
2400,61317.879185770711047
2401,116060.43775327652111
2402,136357.16012624982977
2403,139045.63388458226109
2404,156844.96438324320479
2405,155652.84132337581832
2406,138875.59221335014445
2407,128834.96967485646019
2408,142319.35830621246714
2409,125318.77279672367149
2410,177451.5235599844018
2411,116780.87564931280212
2412,159578.33843623026041
2413,132794.04070585570298
2414,162050.21767040228588
2415,127319.96631025243551
2416,131761.78163123314152
2417,145175.3264396477316
2418,134709.63526140342583
2419,134080.77988565762644
2420,110508.85279125136731
2421,147121.66705354407895
2422,108908.47408811119385
2423,113335.71778654718946
2424,166776.04098320420599
2425,193587.13213460516999
2426,127542.23749154584948
2427,133920.72995908925077
2428,168331.23689999253838
2429,116605.90580251641222
2430,137610.33678566993331
2431,102470.75088299054187
2432,146447.06250623334199
2433,142241.79128954053158
2434,138836.34312349642278
2435,152600.90914940499351
2436,110757.54471124708652
2437,109271.74544915542356
2438,117490.59222967023379
2439,101034.80055347329471
2440,125335.09051279863343
2441,80066.967383120965678
2442,93157.796813984838082
2443,126427.14016314334003
2444,121851.09499465506815
2445,92533.702843601116911
2446,144827.07042642895249
2447,188665.54566620202968
2448,129904.70061368038296
2449,113878.14705309264536
2450,157984.75845292577287
2451,114805.87451850633079
2452,199027.96375661541242
2453,96818.563534120650729
2454,115600.94297857010679
2455,107617.5290053452336
2456,134896.80846830774681
2457,132956.40176363228238
2458,127334.06988400709815
2459,111742.30610222979158
2460,127927.58533943463408
2461,134277.34508469101274
2462,134687.05628578423057
2463,124483.70883173446055
2464,189034.14336818482843
2465,142409.56396390759619
2466,118273.80295902000216
2467,125393.36389063404931
2468,81115.596390690217959
2469,79080.756902625274961
2470,191086.76912326930324
2471,200679.57101924798917
2472,161876.19120015893714
2473,118285.01887828251347
2474,61998.209610313781013
2475,213009.44310544268228
2476,115129.13328193497728
2477,126073.10405346433981
2478,154435.86807515678811
2479,106720.29616081267886
2480,162364.48539683021954
2481,128956.56995269622712
2482,129014.30810223419394
2483,116006.40655269796844
2484,119492.8663566254545
2485,126534.23846130317543
2486,158020.57943532909849
2487,169816.30950721554109
2488,155362.94080336371553
2489,152899.30175410231459
2490,149747.83738409142825
2491,99089.931925503071398
2492,189915.58547474624356
2493,150707.58258649182972
2494,144192.72102218845976
2495,96012.717649122045259
2496,206103.18687893560855
2497,160456.11156886356184
2498,107948.169680045321
2499,87281.133902151632356
2500,130860.67038111879083
2501,143542.91830738581484
2502,149451.20357162115397
2503,94918.449305697839009
2504,168065.43167792930035
2505,222208.39886851492338
2506,248308.56283307392732
2507,292951.56242197309621
2508,247079.10255979964859
2509,224370.32094337343005
2510,214946.01071216375567
2511,176673.21481571835466
2512,221877.49726929067401
2513,220583.30728330477723
2514,275528.30620888574049
2515,152051.70370263658697
2516,173006.13127175698173
2517,142334.49516217113705
2518,147859.71913738173316
2519,236029.9229030116694
2520,211749.41715585696511
2521,185213.38914612811641
2522,222934.3057621930202
2523,119514.02721234032651
2524,130038.60511601591134
2525,152615.7398897485109
2526,137173.26126116362866
2527,122507.5573712841142
2528,131969.77361473659403
2529,122264.29484424329712
2530,123042.09136903706531
2531,241074.42524197234889
2532,226478.80985843628878
2533,193692.64468634134391
2534,239655.17470654239878
2535,288848.24269295751583
2536,223928.28443478525151
2537,245580.17474618653068
2538,182710.842513189069
2539,190277.30729115649592
2540,180295.49934252808453
2541,176325.73864884252544
2542,166256.18332572290092
2543,120908.69330181095575
2544,122724.1523191263841
2545,133004.97755121343653
2546,129717.70157105859835
2547,129808.39565070808749
2548,145372.79037971471553
2549,160421.9486748065101
2550,764827.44022932113148
2551,144628.19386100565316
2552,129953.72919006373559
2553,80194.071194672927959
2554,97789.889916126950993
2555,120514.37949149425549
2556,95422.975916639858042
2557,96404.967960689624306
2558,146237.58411435986636
2559,146217.99277758432436
2560,146470.9796143649437
2561,149691.21694507781649
2562,144839.69987719357596
2563,160772.0168741690868
2564,195834.34084204793908
2565,127730.54336506944674
2566,169281.41566065212828
2567,139964.32988975115586
2568,207174.31873671518406
2569,228864.77230154606514
2570,116301.4602037040313
2571,204330.20276346226456
2572,156706.24256876838626
2573,220432.97665349321323
2574,286516.56725053547416
2575,139337.90196619927883
2576,108581.9521847252181
2577,139329.57628009506152
2578,82509.777851650767843
2579,67824.531694345350843
2580,109244.76441611241898
2581,100268.72647067059006
2582,105898.0365785266913
2583,309981.08990978839574
2584,188958.70540720457211
2585,193934.49156819813652
2586,229816.36159820732428
2587,205486.49675923277391
2588,152687.08288521476788
2589,152237.44376269044005
2590,198358.21938487951411
2591,205006.02283503228682
2592,214226.65942349136458
2593,245122.8969942277181
2594,188226.16399493996869
2595,195882.40660365310032
2596,281512.06017459410941
2597,186106.65726740343962
2598,281494.94868728984147
2599,350123.67810473107966
2600,153835.47366562965908
2601,155679.1228003379656
2602,86478.689720402035164
2603,92652.362613869772758
2604,90587.508471387744066
2605,87209.00080161295773
2606,148424.38747889822116
2607,196604.74992113379994
2608,194956.95446741135675
2609,164262.304775857192
2610,110455.42599086197151
2611,125235.05890489819285
2612,162474.5343560729234
2613,133177.01712471284554
2614,127983.89705134743417
2615,159170.90149075520458
2616,136013.81811303284485
2617,189799.34705577191198
2618,213515.1985894163081
2619,193078.4536205495242
2620,182103.86263251310447
2621,172036.40675776617718
2622,180658.86285607659374
2623,233271.38551423922763
2624,293650.70757218485232
2625,296515.82350873399992
2626,170070.35745816503186
